game_id,player_index,deck_id,won,transform_count,first_transform_turn,transformed_any
08739434eb6741ffb622e2be00683bc2,1,D002,False,6,3.0,True
a060a4fc43284061965649e8edb11dc1,0,D001,True,4,3.0,True
a060a4fc43284061965649e8edb11dc1,1,D002,False,1,2.0,True
b07e239377fb4cc2b5ad88571859b33d,0,D001,True,6,6.0,True
b07e239377fb4cc2b5ad88571859b33d,1,D002,False,5,6.0,True
4faa66931b704262971861d91088e1de,0,D001,True,1,8.0,True
4faa66931b704262971861d91088e1de,1,D002,False,7,3.0,True
dc17f24984b0463fb69edfea35487643,0,D001,True,5,3.0,True
dc17f24984b0463fb69edfea35487643,1,D002,False,0,,False
a338de6f48b14c5cbc6e1319f387e7f0,0,D001,False,1,14.0,True
a338de6f48b14c5cbc6e1319f387e7f0,1,D002,True,5,2.0,True
706da9d1d498419b98bcf93f94756724,0,D001,True,3,4.0,True
706da9d1d498419b98bcf93f94756724,1,D002,False,6,4.0,True
fe7f78c3696a475e8983a0d059cd6738,0,D001,True,3,3.0,True
fe7f78c3696a475e8983a0d059cd6738,1,D002,False,7,4.0,True
71624ff2c0674e618fa51eb7875a6516,0,D001,False,2,11.0,True
71624ff2c0674e618fa51eb7875a6516,1,D002,True,4,3.0,True
1c19ac0745b549bd9f3ae0f61376288c,0,D001,False,4,3.0,True
1c19ac0745b549bd9f3ae0f61376288c,1,D002,True,6,4.0,True
155e22c19ce2438a8fa95e81e3d24077,0,D001,True,5,2.0,True
155e22c19ce2438a8fa95e81e3d24077,1,D002,False,2,3.0,True
80c1128588ec498cb5579d4905056ac7,0,D001,True,2,6.0,True
80c1128588ec498cb5579d4905056ac7,1,D002,False,6,3.0,True
4cd6529d91d24155b95ab246b0957f2f,0,D001,True,4,3.0,True
4cd6529d91d24155b95ab246b0957f2f,1,D002,False,6,3.0,True
2634fc06bb3d4354b5f405b5bb2cc262,0,D001,True,4,6.0,True
2634fc06bb3d4354b5f405b5bb2cc262,1,D002,False,5,2.0,True
207ab09cf2664df3997cbc0e3a55cbee,0,D001,True,5,2.0,True
207ab09cf2664df3997cbc0e3a55cbee,1,D002,False,3,7.0,True
48e45c40d7544fafb8e1002fd281c8bb,0,D001,True,3,4.0,True
48e45c40d7544fafb8e1002fd281c8bb,1,D002,False,4,7.0,True
597e3f5aecb946df97ee5bb302e57f7f,0,D001,True,5,5.0,True
597e3f5aecb946df97ee5bb302e57f7f,1,D002,False,7,2.0,True
d0d8ae34f011482f9bb505ef30cc80f6,0,D001,True,4,7.0,True
d0d8ae34f011482f9bb505ef30cc80f6,1,D002,False,3,4.0,True
9bf7906fc9cd40b18f9b4ea1148e6219,0,D001,True,3,4.0,True
9bf7906fc9cd40b18f9b4ea1148e6219,1,D002,False,5,8.0,True
e060e093d5d944f7893ba6c519de5cc3,0,D001,True,3,5.0,True
e060e093d5d944f7893ba6c519de5cc3,1,D002,False,7,2.0,True
3234220c1d304e86849b49dee0584a8f,0,D001,True,3,5.0,True
3234220c1d304e86849b49dee0584a8f,1,D002,False,5,2.0,True
b59ad028fbc5487e973cb4fd9e8f317a,0,D001,True,3,6.0,True
b59ad028fbc5487e973cb4fd9e8f317a,1,D002,False,6,2.0,True
4f5b421c047f469281d5a4b6dde411dd,0,D001,False,2,5.0,True
4f5b421c047f469281d5a4b6dde411dd,1,D002,True,7,4.0,True
eb1d5bdd24a648a4a29facba5f4f44d5,0,D001,True,5,6.0,True
eb1d5bdd24a648a4a29facba5f4f44d5,1,D002,False,4,4.0,True
9c93931fc9ad44d8bc13973bd37163dd,0,D001,True,5,5.0,True
9c93931fc9ad44d8bc13973bd37163dd,1,D002,False,5,2.0,True
e9b95babed70489c9849433ba54d89fd,0,D001,True,5,3.0,True
e9b95babed70489c9849433ba54d89fd,1,D002,False,5,6.0,True
11d57d3616184d10acdd50ed8d010596,0,D001,True,7,5.0,True
11d57d3616184d10acdd50ed8d010596,1,D002,False,4,11.0,True
ccfada056c5a444b82cfe824f8af936c,0,D001,True,6,5.0,True
ccfada056c5a444b82cfe824f8af936c,1,D002,False,5,4.0,True
e578adddab5745d78802df37023f8d8a,0,D001,True,4,6.0,True
e578adddab5745d78802df37023f8d8a,1,D002,False,5,3.0,True
6311a673ace34ed387f88e188b35b56e,0,D001,True,2,7.0,True
6311a673ace34ed387f88e188b35b56e,1,D002,False,7,6.0,True
a19fe3368d3a4d539679d5baa86dd793,0,D001,True,6,5.0,True
a19fe3368d3a4d539679d5baa86dd793,1,D002,False,4,6.0,True
b5b8f180f2404bfa9af1fe5bee5a383c,0,D001,True,4,3.0,True
b5b8f180f2404bfa9af1fe5bee5a383c,1,D002,False,0,,False
ecfdf1d5511342ac80e772df82884f17,0,D001,True,4,5.0,True
ecfdf1d5511342ac80e772df82884f17,1,D002,False,4,2.0,True
ba7f863eefe842a39f6c7a9964f2ed8f,0,D001,True,5,5.0,True
ba7f863eefe842a39f6c7a9964f2ed8f,1,D002,False,2,2.0,True
c7893bc87e8c402ca176a07a5f4f8715,0,D001,True,4,10.0,True
c7893bc87e8c402ca176a07a5f4f8715,1,D002,False,4,5.0,True
240ab87b6fb1490c98191019b5b11d3a,0,D001,True,4,6.0,True
240ab87b6fb1490c98191019b5b11d3a,1,D002,False,8,3.0,True
3731b0b7d6b24dbca47361bcedc1f3dd,0,D001,False,2,7.0,True
3731b0b7d6b24dbca47361bcedc1f3dd,1,D002,True,6,7.0,True
d2b5eed6fb124639ae45d7b9e7b59bae,0,D001,True,4,9.0,True
d2b5eed6fb124639ae45d7b9e7b59bae,1,D002,False,5,3.0,True
7bd26981e31f45ec9d1e1465ca5252f9,0,D001,True,5,3.0,True
7bd26981e31f45ec9d1e1465ca5252f9,1,D002,False,2,8.0,True
f67a8f57e933415daea8044bb1829801,0,D001,True,5,2.0,True
f67a8f57e933415daea8044bb1829801,1,D002,False,4,3.0,True
4d254f388cf34161a65c4a145901014d,0,D001,True,4,4.0,True
4d254f388cf34161a65c4a145901014d,1,D002,False,5,4.0,True
5cb375bfd137488a86d07272efa33b33,0,D001,True,4,4.0,True
5cb375bfd137488a86d07272efa33b33,1,D002,False,9,3.0,True
9cc36bf8e5f14da2b6b90abec0b38e75,0,D001,True,5,6.0,True
9cc36bf8e5f14da2b6b90abec0b38e75,1,D002,False,7,4.0,True
4d779151acdf4ed4807e75995d659a33,0,D001,True,5,7.0,True
4d779151acdf4ed4807e75995d659a33,1,D002,False,6,10.0,True
626e872f8ca044e58a2eee0c12079daa,0,D001,True,3,4.0,True
626e872f8ca044e58a2eee0c12079daa,1,D002,False,6,2.0,True
793a153223424c6c808c1f09854a9e51,0,D001,True,2,9.0,True
793a153223424c6c808c1f09854a9e51,1,D002,False,7,2.0,True
d4bcbd24781f49cc8fb807cd71a82022,0,D001,True,5,6.0,True
d4bcbd24781f49cc8fb807cd71a82022,1,D002,False,6,3.0,True
db75153ea99140ada2f929680b5f54ad,0,D001,True,5,8.0,True
db75153ea99140ada2f929680b5f54ad,1,D002,False,6,2.0,True
be6dd4e86ffe46709a372d3215044bbd,0,D001,True,1,8.0,True
be6dd4e86ffe46709a372d3215044bbd,1,D002,False,9,2.0,True
eed3ae62ab0941ecb493c3487f9ff2ba,0,D001,True,7,5.0,True
eed3ae62ab0941ecb493c3487f9ff2ba,1,D002,False,5,4.0,True
5d0ba6fb24084884b5654fdc6cf9e866,0,D001,True,3,3.0,True
5d0ba6fb24084884b5654fdc6cf9e866,1,D002,False,5,4.0,True
bb67ca95d1cd4d9f9c48b120e5f56e8f,0,D001,True,2,10.0,True
bb67ca95d1cd4d9f9c48b120e5f56e8f,1,D002,False,5,5.0,True
0c7e0972246646bfbe77650a1c3d5cea,0,D001,True,3,4.0,True
0c7e0972246646bfbe77650a1c3d5cea,1,D002,False,3,5.0,True
b515a7709ab244e99b206eb9d5269fee,0,D001,True,5,5.0,True
b515a7709ab244e99b206eb9d5269fee,1,D002,False,4,2.0,True
3862cdf815ce4e0d9a38a9e9197f5eb0,0,D001,True,7,7.0,True
3862cdf815ce4e0d9a38a9e9197f5eb0,1,D002,False,4,2.0,True
5dc11fc0d5e1461b8356a6a24c3a7068,0,D001,True,6,5.0,True
5dc11fc0d5e1461b8356a6a24c3a7068,1,D002,False,4,3.0,True
5e0fbbb8c5894f68baaa0b241facfdf7,0,D001,True,6,3.0,True
5e0fbbb8c5894f68baaa0b241facfdf7,1,D002,False,2,10.0,True
40625bc3025a4fe28f643a44f6a01acb,0,D001,True,6,6.0,True
40625bc3025a4fe28f643a44f6a01acb,1,D002,False,3,2.0,True
f38a6569680c467ba1593dedb3566a4d,0,D001,True,5,2.0,True
f38a6569680c467ba1593dedb3566a4d,1,D002,False,6,9.0,True
e6d7cf678d3548208f0fe7d01486c4a1,0,D001,True,3,11.0,True
e6d7cf678d3548208f0fe7d01486c4a1,1,D002,False,5,2.0,True
af89c3a4219c4dfaa5cd0549ccedfa6d,0,D001,False,3,5.0,True
af89c3a4219c4dfaa5cd0549ccedfa6d,1,D002,True,6,2.0,True
1d5d18bf60494b13bdf40dd37ae1934b,0,D001,True,5,3.0,True
1d5d18bf60494b13bdf40dd37ae1934b,1,D002,False,7,2.0,True
5b1290ccde6f4d368cbe338b0aa096bb,0,D001,True,5,2.0,True
5b1290ccde6f4d368cbe338b0aa096bb,1,D002,False,7,7.0,True
db470445e3484a8c9f82e9786f71c6af,0,D001,True,6,8.0,True
db470445e3484a8c9f82e9786f71c6af,1,D002,False,3,3.0,True
a9a18154431f4f04810fb80631acf64e,0,D001,True,5,5.0,True
a9a18154431f4f04810fb80631acf64e,1,D002,False,6,2.0,True
295530cb4fa44c758afb1a531d83bd67,0,D001,True,3,8.0,True
295530cb4fa44c758afb1a531d83bd67,1,D002,False,5,3.0,True
83feccff89094ba0977fc2a7455212b6,0,D001,True,2,5.0,True
83feccff89094ba0977fc2a7455212b6,1,D002,False,7,2.0,True
57fb746d4fac4a1b8c08573faf6885d7,0,D001,True,6,7.0,True
57fb746d4fac4a1b8c08573faf6885d7,1,D002,False,5,2.0,True
0b0556e1fd304be695d6554567a135a6,0,D001,True,6,4.0,True
0b0556e1fd304be695d6554567a135a6,1,D002,False,3,3.0,True
60ff2a0ddd1c43189f19c7ffa9b070c8,0,D001,False,1,6.0,True
60ff2a0ddd1c43189f19c7ffa9b070c8,1,D002,True,9,4.0,True
38eae4c523e54420bd956995104e370c,0,D001,True,3,9.0,True
38eae4c523e54420bd956995104e370c,1,D002,False,3,4.0,True
a1184984aab44b7ca4583ed398de64c7,0,D001,True,6,6.0,True
a1184984aab44b7ca4583ed398de64c7,1,D002,False,2,8.0,True
e7b0d61b92484ab2be500a5172ac78bf,0,D001,True,3,4.0,True
e7b0d61b92484ab2be500a5172ac78bf,1,D002,False,4,4.0,True
0002c89422f0451e8ff25580da589af8,0,D001,False,1,7.0,True
0002c89422f0451e8ff25580da589af8,1,D002,True,6,5.0,True
d36cbd49a29846ac94733b3e41a66eff,0,D001,True,7,8.0,True
d36cbd49a29846ac94733b3e41a66eff,1,D002,False,3,2.0,True
a577b5f16737413e86da794a14535791,0,D001,True,3,5.0,True
a577b5f16737413e86da794a14535791,1,D002,False,6,2.0,True
6922d1eb6db34dd08fa678609a9321e6,0,D001,True,2,8.0,True
6922d1eb6db34dd08fa678609a9321e6,1,D002,False,5,2.0,True
2d710bacbd9a43f1984577e1bf176966,0,D001,True,5,3.0,True
2d710bacbd9a43f1984577e1bf176966,1,D002,False,6,3.0,True
8604e011934545a1863dfce77482d65b,0,D001,True,7,3.0,True
8604e011934545a1863dfce77482d65b,1,D002,False,5,3.0,True
1ff90c6fff474fcf818aed32d6263992,0,D001,True,1,14.0,True
1ff90c6fff474fcf818aed32d6263992,1,D002,False,6,4.0,True
708dda14e47645129e65cff1a59d0a64,0,D001,False,1,5.0,True
708dda14e47645129e65cff1a59d0a64,1,D002,True,4,3.0,True
9ff3a98dfcfd4a25b4dd14eea3acc97e,0,D001,True,4,9.0,True
9ff3a98dfcfd4a25b4dd14eea3acc97e,1,D002,False,7,2.0,True
fdb0a3b6794b49c98d70ff3e6ef67435,0,D001,True,3,6.0,True
fdb0a3b6794b49c98d70ff3e6ef67435,1,D002,False,7,3.0,True
20f3bb4016c448ec8c7719187c6d2ac6,0,D001,True,4,4.0,True
20f3bb4016c448ec8c7719187c6d2ac6,1,D002,False,6,4.0,True
d11d95214dc746bdb013f2803711b0a0,0,D001,True,6,2.0,True
d11d95214dc746bdb013f2803711b0a0,1,D002,False,7,2.0,True
f994e710d7fd46af82b3aa9a149ee698,0,D001,True,4,3.0,True
f994e710d7fd46af82b3aa9a149ee698,1,D002,False,10,2.0,True
45ebff6419fe4668a53692994c716788,0,D001,True,6,2.0,True
45ebff6419fe4668a53692994c716788,1,D002,False,6,2.0,True
2b87a768e38a4f4f96404a65558d4ea8,0,D001,True,2,5.0,True
2b87a768e38a4f4f96404a65558d4ea8,1,D002,False,7,2.0,True
d223941b49064e9f8d936a0c854cc6cc,0,D001,True,2,5.0,True
d223941b49064e9f8d936a0c854cc6cc,1,D002,False,7,2.0,True
abb82144f9f843ab8bcdeeef7642603e,0,D001,True,4,7.0,True
abb82144f9f843ab8bcdeeef7642603e,1,D002,False,7,3.0,True
f5238c2b463e40f8bdcb9910f3b08162,0,D001,False,1,6.0,True
f5238c2b463e40f8bdcb9910f3b08162,1,D002,True,7,6.0,True
9504903e34f344c48571c71285955003,0,D001,True,5,4.0,True
9504903e34f344c48571c71285955003,1,D002,False,5,5.0,True
063a2d2b344d4f6b88a273c8fdb67445,0,D001,True,2,10.0,True
063a2d2b344d4f6b88a273c8fdb67445,1,D002,False,8,2.0,True
7390c3177cf945b8a2501e8a7e14a7cc,0,D001,True,5,2.0,True
7390c3177cf945b8a2501e8a7e14a7cc,1,D002,False,8,5.0,True
85b38a1a1db74877a17992e0051adba8,0,D001,True,2,4.0,True
85b38a1a1db74877a17992e0051adba8,1,D002,False,8,4.0,True
a56c5f67d70a4c92ae0e561ccfc7b523,0,D001,False,2,8.0,True
a56c5f67d70a4c92ae0e561ccfc7b523,1,D002,True,7,2.0,True
bbb7d7d800044a89b6a50a4e4223bdfa,0,D001,True,3,9.0,True
bbb7d7d800044a89b6a50a4e4223bdfa,1,D002,False,6,2.0,True
c58c1ec8c6544bafb220979763c28d1d,0,D001,True,4,8.0,True
c58c1ec8c6544bafb220979763c28d1d,1,D002,False,2,2.0,True
79dac0fb12cc4500bf0af9f357331130,0,D001,True,2,10.0,True
79dac0fb12cc4500bf0af9f357331130,1,D002,False,6,3.0,True
5a76b0bb1825470dbd7da529a2e49d59,0,D001,True,6,7.0,True
5a76b0bb1825470dbd7da529a2e49d59,1,D002,False,3,3.0,True
d084b33df3ce4346b070313501c8b587,0,D001,True,3,4.0,True
d084b33df3ce4346b070313501c8b587,1,D002,False,6,4.0,True
5290c84f7afa44348b546ca1a40fa097,0,D001,True,5,6.0,True
5290c84f7afa44348b546ca1a40fa097,1,D002,False,7,6.0,True
62858571e92a41bb9c2dd307e497b93c,0,D001,True,2,10.0,True
62858571e92a41bb9c2dd307e497b93c,1,D002,False,6,2.0,True
7e712abf66c24e829d206111cc205d36,0,D001,True,5,2.0,True
7e712abf66c24e829d206111cc205d36,1,D002,False,3,3.0,True
3ff4b649b3fa40e5aaaa09187e2e9cdd,0,D001,False,2,10.0,True
3ff4b649b3fa40e5aaaa09187e2e9cdd,1,D002,True,8,3.0,True
09f947138eab40f9993dc0d61373937d,0,D001,True,4,7.0,True
09f947138eab40f9993dc0d61373937d,1,D002,False,4,9.0,True
b82c44d4f6f1491a9fc1b9f4a3f34f26,0,D001,True,5,8.0,True
b82c44d4f6f1491a9fc1b9f4a3f34f26,1,D002,False,6,7.0,True
d97a9ba499fe42a4b7dde63954a9d75d,0,D001,True,5,4.0,True
d97a9ba499fe42a4b7dde63954a9d75d,1,D002,False,4,9.0,True
47274fb2e5b64c20b2f56910e7a786ee,0,D001,True,3,2.0,True
47274fb2e5b64c20b2f56910e7a786ee,1,D002,False,4,3.0,True
5325a11d13e54c14afdd0f4f5ceef7b8,0,D001,True,3,4.0,True
5325a11d13e54c14afdd0f4f5ceef7b8,1,D002,False,6,2.0,True
70f4d53a2d3b4622b38f04b89f2ee02d,0,D001,True,6,2.0,True
70f4d53a2d3b4622b38f04b89f2ee02d,1,D002,False,5,7.0,True
a4a569c6bbb1416aba55c79ead237045,0,D001,True,7,3.0,True
a4a569c6bbb1416aba55c79ead237045,1,D002,False,6,2.0,True
8046d2d06ba542e79ad8cbb121b09463,0,D001,True,3,5.0,True
8046d2d06ba542e79ad8cbb121b09463,1,D002,False,6,2.0,True
6ce072ce76b043be926b07609850463a,0,D001,True,4,5.0,True
6ce072ce76b043be926b07609850463a,1,D002,False,0,,False
07f6b738aa214ca095a4155bf3a6e6e0,0,D001,True,2,9.0,True
07f6b738aa214ca095a4155bf3a6e6e0,1,D002,False,7,2.0,True
d9a727d5d25744c0984d130ed66f1890,0,D001,True,4,3.0,True
d9a727d5d25744c0984d130ed66f1890,1,D002,False,7,3.0,True
9d9bf8504c4c4706ac682f9f15e11d26,0,D001,True,6,4.0,True
9d9bf8504c4c4706ac682f9f15e11d26,1,D002,False,3,2.0,True
21f90763d3f0497da4bcbf22b5e9849a,0,D001,True,2,10.0,True
21f90763d3f0497da4bcbf22b5e9849a,1,D002,False,6,2.0,True
0bef269cd8834394bf8f9361cc24c6c9,0,D001,True,1,8.0,True
0bef269cd8834394bf8f9361cc24c6c9,1,D002,False,8,3.0,True
71f3a18ac84e4046b0eaa90e856e8eaf,0,D001,True,2,10.0,True
71f3a18ac84e4046b0eaa90e856e8eaf,1,D002,False,6,4.0,True
606eb64873714642a802fb71a8b59d20,0,D001,True,3,8.0,True
606eb64873714642a802fb71a8b59d20,1,D002,False,6,2.0,True
b2212fc63bb5432d8672d550eaff4303,0,D001,True,4,9.0,True
b2212fc63bb5432d8672d550eaff4303,1,D002,False,2,7.0,True
a06bef0773bc4f20b2326cee7874613e,0,D001,False,2,4.0,True
a06bef0773bc4f20b2326cee7874613e,1,D002,True,8,2.0,True
6b4d6277dcee422e80bebf7b91a12c91,0,D001,True,4,3.0,True
6b4d6277dcee422e80bebf7b91a12c91,1,D002,False,1,5.0,True
edfdaeccec974530b53f8a7307abda8b,0,D001,True,5,4.0,True
edfdaeccec974530b53f8a7307abda8b,1,D002,False,4,8.0,True
95be781c615e4780a72c0ab548adc255,0,D001,False,2,6.0,True
95be781c615e4780a72c0ab548adc255,1,D002,True,5,3.0,True
8d26aafc3154495d9363eb8a49f37753,0,D001,True,5,7.0,True
8d26aafc3154495d9363eb8a49f37753,1,D002,False,6,9.0,True
65361ea58dec4fb1979a35c2d156cd80,0,D001,True,6,6.0,True
65361ea58dec4fb1979a35c2d156cd80,1,D002,False,4,3.0,True
655ecd65508841248adadbb7915aefe8,0,D001,True,5,5.0,True
655ecd65508841248adadbb7915aefe8,1,D002,False,1,5.0,True
7719b99a841c41859054a9065804aabd,0,D001,False,0,,False
7719b99a841c41859054a9065804aabd,1,D002,True,6,2.0,True
f00eba6bdd8c493d9c3b23def8366f1c,0,D001,True,2,4.0,True
f00eba6bdd8c493d9c3b23def8366f1c,1,D002,False,5,3.0,True
1fb7d3454ac249c7b9ea580f352bfe52,0,D001,False,0,,False
1fb7d3454ac249c7b9ea580f352bfe52,1,D002,True,5,5.0,True
20da6ff178a3419085b6af06a5128c38,0,D001,True,5,7.0,True
20da6ff178a3419085b6af06a5128c38,1,D002,False,4,3.0,True
05c64e379e594aaf98d7373d13fd43af,0,D001,True,1,8.0,True
05c64e379e594aaf98d7373d13fd43af,1,D002,False,5,2.0,True
499d90e063054353bb6e7436e5abeea0,0,D001,True,5,8.0,True
499d90e063054353bb6e7436e5abeea0,1,D002,False,5,5.0,True
be1608d79bfb4c24b39c4c1d44a12efe,0,D001,True,3,4.0,True
be1608d79bfb4c24b39c4c1d44a12efe,1,D002,False,3,2.0,True
d9f962e2d4f5462d8d26a62287547e02,0,D001,True,5,3.0,True
d9f962e2d4f5462d8d26a62287547e02,1,D002,False,9,2.0,True
8594c11af4b74308ab2d91956c42a26e,0,D001,True,5,7.0,True
8594c11af4b74308ab2d91956c42a26e,1,D002,False,8,4.0,True
07d1a859f17149a288956dde21f63e27,0,D001,True,6,5.0,True
07d1a859f17149a288956dde21f63e27,1,D002,False,5,5.0,True
2ff7194a94324c96958416f27dd94e83,0,D001,True,6,7.0,True
2ff7194a94324c96958416f27dd94e83,1,D002,False,6,6.0,True
63f56147d64749b5adba0a950eb0beae,0,D001,True,7,3.0,True
63f56147d64749b5adba0a950eb0beae,1,D002,False,7,2.0,True
fa368d9b51a349f490f35ab6a3e21276,0,D001,True,3,7.0,True
fa368d9b51a349f490f35ab6a3e21276,1,D002,False,6,7.0,True
305146790e734c3abfc4accacaa78811,0,D001,True,5,6.0,True
305146790e734c3abfc4accacaa78811,1,D002,False,6,8.0,True
cbc59a2a36a14e078b3a2207e10011cb,0,D001,True,3,3.0,True
cbc59a2a36a14e078b3a2207e10011cb,1,D002,False,7,2.0,True
3264eb3e83ca451798b5c036964a62ef,0,D001,True,1,5.0,True
3264eb3e83ca451798b5c036964a62ef,1,D002,False,5,3.0,True
0cea17e042334d6a9145fe914b6bd2e9,0,D001,True,4,9.0,True
0cea17e042334d6a9145fe914b6bd2e9,1,D002,False,4,2.0,True
899dbfd3d19c4dff8f24cabd8189541b,0,D001,True,4,7.0,True
899dbfd3d19c4dff8f24cabd8189541b,1,D002,False,5,2.0,True
e54bc9224e044b27b3a5cb2578c6144d,0,D001,True,4,5.0,True
e54bc9224e044b27b3a5cb2578c6144d,1,D002,False,6,5.0,True
d39d40ccbbdb40cd8748328ff79abaab,0,D001,True,5,2.0,True
d39d40ccbbdb40cd8748328ff79abaab,1,D002,False,6,4.0,True
8f126061f193414d84d3aca12b314450,0,D001,True,5,4.0,True
8f126061f193414d84d3aca12b314450,1,D002,False,5,7.0,True
a462a77f834f416d8738adfc29ac69ad,0,D001,True,5,7.0,True
a462a77f834f416d8738adfc29ac69ad,1,D002,False,2,10.0,True
59c36af1c9d0441eb7391ece91b6e610,0,D001,True,4,6.0,True
59c36af1c9d0441eb7391ece91b6e610,1,D002,False,3,7.0,True
ae703ab4893241aab06d33d93ed026b3,0,D001,True,2,8.0,True
ae703ab4893241aab06d33d93ed026b3,1,D002,False,7,2.0,True
1c0b4f47e6ce4c8794dd848f38389ae0,0,D001,True,2,9.0,True
1c0b4f47e6ce4c8794dd848f38389ae0,1,D002,False,4,2.0,True
3a167d8dcaf24092b5aacc75818e1946,0,D001,True,3,3.0,True
3a167d8dcaf24092b5aacc75818e1946,1,D002,False,7,2.0,True
da77f0d32006484a97080feade2fa92f,0,D001,False,1,2.0,True
da77f0d32006484a97080feade2fa92f,1,D002,True,4,3.0,True
fcb6172d5b5c4bda8ee7086d2e5bae30,0,D001,True,4,4.0,True
fcb6172d5b5c4bda8ee7086d2e5bae30,1,D002,False,3,2.0,True
bd6c15da0c2d47afb08e48660f88561f,0,D001,True,3,8.0,True
bd6c15da0c2d47afb08e48660f88561f,1,D002,False,2,7.0,True
140b34d3c07a4a3ab426ea03805791ad,0,D001,False,3,6.0,True
140b34d3c07a4a3ab426ea03805791ad,1,D002,True,3,5.0,True
fbd33bf74a124572bdc339cde0d364f2,0,D001,True,4,5.0,True
fbd33bf74a124572bdc339cde0d364f2,1,D002,False,7,3.0,True
8963bdcccd284874b36842de1687c17a,0,D001,True,3,4.0,True
8963bdcccd284874b36842de1687c17a,1,D002,False,6,3.0,True
f5ee03adf2834e3d87fe094d4bde4c0a,0,D001,True,3,10.0,True
f5ee03adf2834e3d87fe094d4bde4c0a,1,D002,False,5,2.0,True
3f807b2cf1bd43cda2aa3a76490d365a,0,D001,True,2,9.0,True
3f807b2cf1bd43cda2aa3a76490d365a,1,D002,False,5,2.0,True
59162c255e444c78aa39d6d5e158db10,0,D001,True,1,7.0,True
59162c255e444c78aa39d6d5e158db10,1,D002,False,6,2.0,True
24357e456b9446038ee632f1bb172290,0,D001,True,1,10.0,True
24357e456b9446038ee632f1bb172290,1,D002,False,6,2.0,True
e7ed8116dcc746388fc28483249ff302,0,D001,False,0,,False
e7ed8116dcc746388fc28483249ff302,1,D002,True,7,2.0,True
0f3e536357d64da99623b78a0bb35056,0,D001,True,2,9.0,True
0f3e536357d64da99623b78a0bb35056,1,D002,False,7,3.0,True
c4ff754a53e54bbeb6ec9e895ffa2a50,0,D001,True,5,3.0,True
c4ff754a53e54bbeb6ec9e895ffa2a50,1,D002,False,5,3.0,True
11c127893dbd4d4584091e0e8628265a,0,D001,True,4,9.0,True
11c127893dbd4d4584091e0e8628265a,1,D002,False,10,2.0,True
ae4ef066982b4074ba142b7d2d893e28,0,D001,True,5,10.0,True
ae4ef066982b4074ba142b7d2d893e28,1,D002,False,6,4.0,True
b06ed5745dbf413881818c4ec95994d2,0,D001,True,3,13.0,True
b06ed5745dbf413881818c4ec95994d2,1,D002,False,4,5.0,True
a6d2f091f61e4900896ebb7cc4560104,0,D001,True,3,8.0,True
a6d2f091f61e4900896ebb7cc4560104,1,D002,False,7,3.0,True
d5bb82383d0c49bbbeef9fa37fd4990a,0,D001,True,6,4.0,True
d5bb82383d0c49bbbeef9fa37fd4990a,1,D002,False,7,4.0,True
8de7650540704e1fadc4e26ca5819fd7,0,D001,True,5,5.0,True
8de7650540704e1fadc4e26ca5819fd7,1,D002,False,3,5.0,True
4641c2268bb0402d9229c888c90d2f0e,0,D001,True,5,5.0,True
4641c2268bb0402d9229c888c90d2f0e,1,D002,False,1,6.0,True
5f0a2946877e41da8b38e8d0615add04,0,D001,True,5,2.0,True
5f0a2946877e41da8b38e8d0615add04,1,D002,False,7,2.0,True
920630e0f99948889c04ae391f49e7ea,0,D001,False,2,7.0,True
920630e0f99948889c04ae391f49e7ea,1,D002,True,6,2.0,True
1e0b2be1dd2b4f05b911dda543aaa1cd,0,D001,True,3,8.0,True
1e0b2be1dd2b4f05b911dda543aaa1cd,1,D002,False,6,5.0,True
b2acf662306d44a9a5326880f08ffb01,0,D001,True,2,8.0,True
b2acf662306d44a9a5326880f08ffb01,1,D002,False,5,6.0,True
8f3db0a845b7404d988a8f411511de97,0,D001,True,5,3.0,True
8f3db0a845b7404d988a8f411511de97,1,D002,False,4,2.0,True
616135ed9f70472999b736db50e1c9c0,0,D001,True,6,2.0,True
616135ed9f70472999b736db50e1c9c0,1,D002,False,2,10.0,True
a52f9a8bf45e4c8c991613ebca6a6ea4,0,D001,True,5,7.0,True
a52f9a8bf45e4c8c991613ebca6a6ea4,1,D002,False,1,3.0,True
ba28e1f436af4334bce02dabd604548d,0,D001,True,5,6.0,True
ba28e1f436af4334bce02dabd604548d,1,D002,False,5,3.0,True
ae19e1a53fc148308f96dd92d617252e,0,D001,True,2,6.0,True
ae19e1a53fc148308f96dd92d617252e,1,D002,False,7,2.0,True
2493128b670e4c94840615dbd131962b,0,D001,False,3,6.0,True
2493128b670e4c94840615dbd131962b,1,D002,True,7,4.0,True
5cfa2f93ce2e4428ba857591fe99f857,0,D001,True,3,8.0,True
5cfa2f93ce2e4428ba857591fe99f857,1,D002,False,8,4.0,True
2ba39ab8134a4e4dbe5d682f4d4f95f2,0,D001,False,2,6.0,True
2ba39ab8134a4e4dbe5d682f4d4f95f2,1,D002,True,7,4.0,True
5a67dced74a047bda6c79b61f90a688c,0,D001,True,4,11.0,True
5a67dced74a047bda6c79b61f90a688c,1,D002,False,5,4.0,True
c1629a3252474ee3b6e9ce165c9d8492,0,D001,True,3,8.0,True
c1629a3252474ee3b6e9ce165c9d8492,1,D002,False,7,3.0,True
eff21c66995543b59171146b68318c8d,0,D001,True,6,5.0,True
